"","mpg","milage","maketype","car_id","region","year","price","link","make","type","dealer","sold","scrapedate"
"286","26.2",12000,"Toyota Aygo 1,0 VVT-i x-sky x-shift 5d","5614314","",2019,134900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-sky-x-shift-5d/5614314","Toyota","Aygo","d7b02f9c-dfac-4a5f-91c9-7dd2bd319913",0,"2022-11-08 22:29:38.772658"
"287","19.5",9000,"Ford Focus 1,0 EcoBoost Titanium X stc. aut. 5d","5600753","København",2021,289900,"https://bilbasen.dk/brugt/bil/ford/focus/10-ecoboost-titanium-x-stc-aut-5d/5600753","Ford","Focus","cde6e4ff-22fa-4caf-973c-6f7880fb89a0",0,"2022-11-08 22:29:38.772658"
"288","12.5",73000,"Volvo XC90 2,0 T6 320 R-Design aut. AWD 7prs 5d","5600740","Østjylland",2016,539000,"https://bilbasen.dk/brugt/bil/volvo/xc90/20-t6-320-r-design-aut-awd-7prs-5d/5600740","Volvo","XC90","8cc61e9e-83d7-401a-a578-699449a435b4",0,"2022-11-08 22:29:38.772658"
"289","19.5",9000,"Ford Focus 1,0 EcoBoost Titanium X stc. aut. 5d","5600728","København",2021,284900,"https://bilbasen.dk/brugt/bil/ford/focus/10-ecoboost-titanium-x-stc-aut-5d/5600728","Ford","Focus","cde6e4ff-22fa-4caf-973c-6f7880fb89a0",0,"2022-11-08 22:29:38.772658"
"290","14.3",186000,"Toyota Verso 1,8 TX 7prs 5d","5570864","Syd- og Sønderjylland",2011,99900,"https://bilbasen.dk/brugt/bil/toyota/verso/18-tx-7prs-5d/5570864","Toyota","Verso","89347464-e732-4271-a169-1ef94dc82e8f",0,"2022-11-08 22:29:38.772658"
"291","19.5",8000,"Ford Focus 1,0 EcoBoost Titanium X stc. aut. 5d","5600733","København",2021,284900,"https://bilbasen.dk/brugt/bil/ford/focus/10-ecoboost-titanium-x-stc-aut-5d/5600733","Ford","Focus","cde6e4ff-22fa-4caf-973c-6f7880fb89a0",0,"2022-11-08 22:29:38.772658"
"292","26.3",166000,"Toyota Aygo 1,0 VVT-i x-press 5d","5493660","Syd- og Sønderjylland",2015,54800,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-press-5d/5493660","Toyota","Aygo",NA,0,"2022-11-08 22:29:38.772658"
"293","21.3",103000,"Ford Focus 1,0 SCTi 125 Titanium 5d","5592975","Syd- og Vestsjælland",2016,125000,"https://bilbasen.dk/brugt/bil/ford/focus/10-scti-125-titanium-5d/5592975","Ford","Focus","7f05e139-7019-4afa-a962-2887583f3519",0,"2022-11-08 22:29:38.772658"
"294","20.4",138000,"Ford Ka 1,2 Trend 3d","5620679","Syd- og Vestsjælland",2013,35000,"https://bilbasen.dk/brugt/bil/ford/ka/12-trend-3d/5620679","Ford","Ka","bbf80f64-7994-499b-88c3-f8656e19ce83",0,"2022-11-08 22:29:38.772658"
"295","23.3",64000,"Ford Fiesta 1,0 EcoBoost Titanium B&O Play 5d","5570811","Syd- og Sønderjylland",2017,139900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-titanium-bo-play-5d/5570811","Ford","Fiesta","8fc02484-0d21-405e-9591-7278d9ea4621",0,"2022-11-08 22:29:38.772658"
"296","16.1",54000,"Ford Kuga 1,5 SCTi 150 Titanium 5d","5570792","København",2017,259800,"https://bilbasen.dk/brugt/bil/ford/kuga/15-scti-150-titanium-5d/5570792","Ford","Kuga","3c6127f7-17c3-4938-90ba-7c059721eca9",0,"2022-11-08 22:29:38.772658"
"297","18.9",62000,"Volvo V40 1,6 T3 150 Kinetic 5d","5503256","Fyn",2014,179900,"https://bilbasen.dk/brugt/bil/volvo/v40/16-t3-150-kinetic-5d/5503256","Volvo","V40","2c15f9e8-428a-44c9-bdf3-29750cd855b2",0,"2022-11-08 22:29:38.772658"
"298","26.3",139000,"Toyota Aygo 1,0 VVT-i x 5d","5493659","Syd- og Sønderjylland",2014,54800,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-5d/5493659","Toyota","Aygo",NA,0,"2022-11-08 22:29:38.772658"
"299","14.9",67000,"Toyota Verso 1,8 VVT-i T2 Premium 7prs 5d","5585852","København",2018,239900,"https://bilbasen.dk/brugt/bil/toyota/verso/18-vvt-i-t2-premium-7prs-5d/5585852","Toyota","Verso","e5582c6c-0056-457b-8f5a-d681427fef6d",0,"2022-11-08 22:29:38.772658"
"300","26.3",112000,"Toyota Aygo 1,0 VVT-i x-pure 5d","5409485","Syd- og Sønderjylland",2016,77900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-pure-5d/5409485","Toyota","Aygo","0b21eb9f-0aa5-44e3-a3a4-c91a02ae7424",0,"2022-11-08 22:29:38.772658"
"301","23.3",97000,"Toyota Aygo 1,0 VVT-i T2 Comfort Air 5d","5614249","Nordsjælland",2014,54900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-t2-comfort-air-5d/5614249","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"302","18.3",100,"Ford Kuga 1,5 EcoBoost ST-Line X 5d","5614253","Syd- og Sønderjylland",2022,424900,"https://bilbasen.dk/brugt/bil/ford/kuga/15-ecoboost-st-line-x-5d/5614253","Ford","Kuga","4338dc84-5fc9-4893-a8ef-bbcba61157b2",0,"2022-11-08 22:29:38.772658"
"303","10.3",0,"Ford Mustang 5,0 V8 GT Fastback Mach 1 aut. 2d","5600629","København",2022,999995,"https://bilbasen.dk/brugt/bil/ford/mustang/50-v8-gt-fastback-mach-1-aut-2d/5600629","Ford","Mustang","cde6e4ff-22fa-4caf-973c-6f7880fb89a0",0,"2022-11-08 22:29:38.772658"
"304","15.3",36000,"Volvo XC60 2,0 T5 250 Inscription aut. 5d","5555389","Nordjylland",2019,524900,"https://bilbasen.dk/brugt/bil/volvo/xc60/20-t5-250-inscription-aut-5d/5555389","Volvo","XC60","f526a06c-9e9b-4379-af7b-80b79f1544d9",0,"2022-11-08 22:29:38.772658"
"305","23.7",27000,"Ford Fiesta 1,0 EcoBoost mHEV ST-Line 5d","5585537","Syd- og Sønderjylland",2021,209900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-mhev-st-line-5d/5585537","Ford","Fiesta","f371878e-4204-4114-a44b-8c8453b6c945",0,"2022-11-08 22:29:38.772658"
"306","28.9",26500,"Toyota Aygo 1,0 VVT-i x-pression 5d","5562799","København",2019,109900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-pression-5d/5562799","Toyota","Aygo","d21d5da8-8585-42fd-9c1e-3fba9efd5a6f",0,"2022-11-08 22:29:38.772658"
"307","13.9",189000,"Ford Puma 1,4 16V Coupé 3d","5276118","Østjylland",1999,13900,"https://bilbasen.dk/brugt/bil/ford/puma/14-16v-coup-3d/5276118","Ford","Puma",NA,0,"2022-11-08 22:29:38.772658"
"308","22.9",31000,"Ford Focus 1,0 EcoBoost ST-Line 5d","5539921","Syd- og Vestsjælland",2018,224900,"https://bilbasen.dk/brugt/bil/ford/focus/10-ecoboost-st-line-5d/5539921","Ford","Focus","0db97acf-8024-4234-895d-4e5424a2d22b",0,"2022-11-08 22:29:38.772658"
"309","13.9",188000,"Toyota Avensis 1,8 VVT-i Sol 4d","5614212","Nordsjælland",2008,49900,"https://bilbasen.dk/brugt/bil/toyota/avensis/18-vvt-i-sol-4d/5614212","Toyota","Avensis","70da5fa5-6af4-45c0-b207-d85ca4de0caf",0,"2022-11-08 22:29:38.772658"
"310","16.7",162000,"Toyota Yaris 1,3 Terra 5d","5614198","Nordsjælland",2008,44900,"https://bilbasen.dk/brugt/bil/toyota/yaris/13-terra-5d/5614198","Toyota","Yaris","NA",0,"2022-11-08 22:29:38.772658"
"311","20.4",83000,"Ford Ka 1,2 Trend 3d","5462938","Nordjylland",2015,42900,"https://bilbasen.dk/brugt/bil/ford/ka/12-trend-3d/5462938","Ford","Ka","f8ab248c-3560-4eaa-8d8b-007f108b209d",0,"2022-11-08 22:29:38.772658"
"312","21.6",11000,"Ford Puma 1,0 EcoBoost mHEV ST-Line 5d","5555326","København",2021,234900,"https://bilbasen.dk/brugt/bil/ford/puma/10-ecoboost-mhev-st-line-5d/5555326","Ford","Puma","cde6e4ff-22fa-4caf-973c-6f7880fb89a0",0,"2022-11-08 22:29:38.772658"
"313","26.3",110000,"Toyota Aygo 1,0 VVT-i x-press 5d","5493667","Syd- og Sønderjylland",2014,64800,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-press-5d/5493667","Toyota","Aygo",NA,0,"2022-11-08 22:29:38.772658"
"314","23.3",152000,"Ford Fiesta 1,0 SCTi 100 Titanium X 5d","5592977","Syd- og Vestsjælland",2015,84500,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-scti-100-titanium-x-5d/5592977","Ford","Fiesta","36c31527-2f88-44f3-aa86-c754b7a2736d",0,"2022-11-08 22:29:38.772658"
"315","22.4",80000,"Ford Focus 1,0 SCTi 125 ST-Line 5d","5570664","Syd- og Sønderjylland",2018,189900,"https://bilbasen.dk/brugt/bil/ford/focus/10-scti-125-st-line-5d/5570664","Ford","Focus","49386c8c-ae10-4ba7-b8ae-636814a24152",0,"2022-11-08 22:29:38.772658"
"316","20.8",96000,"Ford Focus 1,0 SCTi 125 ST-Line stc. 5d","5217969","Syd- og Vestsjælland",2017,159800,"https://bilbasen.dk/brugt/bil/ford/focus/10-scti-125-st-line-stc-5d/5217969","Ford","Focus","aafa78b5-1157-4122-9825-49d001266208",0,"2022-11-08 22:29:38.772658"
"317","21.6",41000,"Ford Puma 1,0 EcoBoost mHEV ST-Line 5d","5532489","Østjylland",2021,234800,"https://bilbasen.dk/brugt/bil/ford/puma/10-ecoboost-mhev-st-line-5d/5532489","Ford","Puma","5042b401-2b2a-490d-9728-5d8182822a1f",0,"2022-11-08 22:29:38.772658"
"318","20.8",27000,"Ford Ka+ 1,2 Ultimate 5d","5570642","Østjylland",2016,109900,"https://bilbasen.dk/brugt/bil/ford/ka/12-ultimate-5d/5570642","Ford","Ka+",NA,0,"2022-11-08 22:29:38.772658"
"319","23.4",52000,"Ford Fiesta 1,0 EcoBoost Titanium 5d","5532454","Østjylland",2019,164500,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-titanium-5d/5532454","Ford","Fiesta","48a9bacf-5533-44b2-9a98-312a625f514d",0,"2022-11-08 22:29:38.772658"
"320","12.7",102000,"Ford S-MAX 2,0 SCTi 240 Titanium aut. 7prs 5d","5578324","Fyn",2017,289900,"https://bilbasen.dk/brugt/bil/ford/s-max/20-scti-240-titanium-aut-7prs-5d/5578324","Ford","S-MAX","d3a9b4cb-f756-4958-be70-fe16f65dd844",0,"2022-11-08 22:29:38.772658"
"321","28.9",37000,"Toyota Aygo 1,0 VVT-i x-press 5d","5555196","Nordjylland",2020,99900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-press-5d/5555196","Toyota","Aygo",NA,0,"2022-11-08 22:29:38.772658"
"322","26.3",29200,"Toyota Aygo 1,0 VVT-i x-press 5d","5600414","København",2017,84900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-press-5d/5600414","Toyota","Aygo","d21d5da8-8585-42fd-9c1e-3fba9efd5a6f",0,"2022-11-08 22:29:38.772658"
"323","19.6",82000,"Ford C-MAX 1,0 SCTi 125 Titanium 5d","5570536","Syd- og Vestsjælland",2018,189900,"https://bilbasen.dk/brugt/bil/ford/c-max/10-scti-125-titanium-5d/5570536","Ford","C-MAX","0db97acf-8024-4234-895d-4e5424a2d22b",0,"2022-11-08 22:29:38.772658"
"324","22.9",51500,"Ford Fiesta 1,0 EcoBoost Titanium 5d","5539395","København",2018,154900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-titanium-5d/5539395","Ford","Fiesta","3c9baa99-af82-4405-be74-f782825b3412",0,"2022-11-08 22:29:38.772658"
"325","20.8",48000,"Toyota Yaris 1,5 VVT-i T2 5d","5614068","Vestjylland",2017,134900,"https://bilbasen.dk/brugt/bil/toyota/yaris/15-vvt-i-t2-5d/5614068","Toyota","Yaris","47aeec6c-e403-4773-9f1f-1f239df8322a",0,"2022-11-08 22:29:38.772658"
"326","28.9",37000,"Toyota Aygo 1,0 VVT-i x-pression 5d","5600357","København",2019,99900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-pression-5d/5600357","Toyota","Aygo","75d7e816-ab95-42c1-a0a2-075b589b46bf",0,"2022-11-08 22:29:38.772658"
"327","20.4",139000,"Ford B-MAX 1,0 SCTi 100 Titanium 5d","5570487","Syd- og Sønderjylland",2015,89900,"https://bilbasen.dk/brugt/bil/ford/b-max/10-scti-100-titanium-5d/5570487","Ford","B-MAX","a9160e6d-a7a7-417f-863d-a1d30bb132d6",0,"2022-11-08 22:29:38.772658"
"328","22.0",71000,"Ford Fiesta 1,0 EcoBoost ST-Line 5d","5585252","Syd- og Sønderjylland",2019,184900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-st-line-5d/5585252","Ford","Fiesta","f371878e-4204-4114-a44b-8c8453b6c945",0,"2022-11-08 22:29:38.772658"
"329","15.4",78000,"Toyota Verso 1,8 VVT-i T2 Premium MDS 5d","5577990","Syd- og Vestsjælland",2016,239900,"https://bilbasen.dk/brugt/bil/toyota/verso/18-vvt-i-t2-premium-mds-5d/5577990","Toyota","Verso","bbf80f64-7994-499b-88c3-f8656e19ce83",0,"2022-11-08 22:29:38.772658"
"330","22.4",18000,"Toyota Yaris 1,5 VVT-iE T3 Premium MDS 5d","5547712","København",2020,184800,"https://bilbasen.dk/brugt/bil/toyota/yaris/15-vvt-ie-t3-premium-mds-5d/5547712","Toyota","Yaris","c93919f9-fea7-409e-ae31-bf5c47d9f6b5",0,"2022-11-08 22:29:38.772658"
"331","23.7",7500,"Ford Fiesta 1,0 EcoBoost mHEV Titanium 5d","5502909","Vestjylland",2021,199700,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-mhev-titanium-5d/5502909","Ford","Fiesta","5c487760-a986-4f31-9c34-a9bbdcb35dbd",0,"2022-11-08 22:29:38.772658"
"332","23.3",9000,"Ford Focus 1,0 EcoBoost mHEV Titanium X stc. 5d","5600228","København",2021,278700,"https://bilbasen.dk/brugt/bil/ford/focus/10-ecoboost-mhev-titanium-x-stc-5d/5600228","Ford","Focus","3c6127f7-17c3-4938-90ba-7c059721eca9",0,"2022-11-08 22:29:38.772658"
"333","23.3",77600,"Ford Fiesta 1,0 SCTi 100 Titanium 5d","5489118","Syd- og Sønderjylland",2015,104900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-scti-100-titanium-5d/5489118","Ford","Fiesta","ff12e58b-937a-494b-9cef-8bdb2f1e61ea",0,"2022-11-08 22:29:38.772658"
"334","23.3",83000,"Ford Fiesta 1,0 EcoBoost ST-Line 5d","5600164","Vestjylland",2018,179900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-st-line-5d/5600164","Ford","Fiesta","0a00f372-9779-4bdc-8ecd-2b4a11618bd9",0,"2022-11-08 22:29:38.772658"
"335","23.3",114000,"Ford Fiesta 1,0 65 Titanium 5d","5600169","Syd- og Vestsjælland",2014,69900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-65-titanium-5d/5600169","Ford","Fiesta","0db97acf-8024-4234-895d-4e5424a2d22b",0,"2022-11-08 22:29:38.772658"
"336","20.8",91000,"Ford Focus 1,0 SCTi 125 Business stc. 5d","5592302","København",2015,119990,"https://bilbasen.dk/brugt/bil/ford/focus/10-scti-125-business-stc-5d/5592302","Ford","Focus","c3928a12-9df0-453f-bc0a-1be8a8c14ad5",0,"2022-11-08 22:29:38.772658"
"337","28.9",44000,"Toyota Aygo 1,0 VVT-i x-press 5d","5502815","Syd- og Sønderjylland",2020,99900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-press-5d/5502815","Toyota","Aygo","212a861a-f4b0-4218-8a2b-761fc59f8bde",0,"2022-11-08 22:29:38.772658"
"338","19.6",119000,"Ford C-MAX 1,0 SCTi 125 Titanium 5d","5475271","Fyn",2017,149700,"https://bilbasen.dk/brugt/bil/ford/c-max/10-scti-125-titanium-5d/5475271","Ford","C-MAX","6580ade1-dd39-4067-890b-5d0b44eca5d6",0,"2022-11-08 22:29:38.772658"
"339","26.3",65000,"Toyota Aygo 1,0 VVT-i x-play Touch 5d","5613902","Østjylland",2017,84900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-play-touch-5d/5613902","Toyota","Aygo","5854ba74-c2bb-4979-ab9e-74494649bbee",0,"2022-11-08 22:29:38.772658"
"340","14.7",163000,"Toyota Starlet 1,3 XLi Chaser 5d","5570243","København",1997,28500,"https://bilbasen.dk/brugt/bil/toyota/starlet/13-xli-chaser-5d/5570243","Toyota","Starlet","8ab03b48-5c90-41a7-96c3-2be30329083d",0,"2022-11-08 22:29:38.772658"
"341","15.4",193000,"Toyota Avensis 1,8 VVT-i T1 4d","5547559","Syd- og Vestsjælland",2009,49900,"https://bilbasen.dk/brugt/bil/toyota/avensis/18-vvt-i-t1-4d/5547559","Toyota","Avensis","NA",0,"2022-11-08 22:29:38.772658"
"342","19.6",23000,"Ford Fiesta 1,0 EcoBoost Titanium aut. 5d","5526066","Syd- og Sønderjylland",2019,214900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-titanium-aut-5d/5526066","Ford","Fiesta","24cd8fb0-5249-4910-91f2-f21dd1ac1830",0,"2022-11-08 22:29:38.772658"
"343","24.2",1000,"Ford Fiesta 1,0 EcoBoost mHEV ST-Line 5d","5570221","Syd- og Sønderjylland",2022,229900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-mhev-st-line-5d/5570221","Ford","Fiesta","38e25bf1-0d6b-409a-95ac-97178beff6d1",0,"2022-11-08 22:29:38.772658"
"344","28.9",33000,"Toyota Aygo 1,0 VVT-i x-style 5d","5613868","København",2019,119900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-style-5d/5613868","Toyota","Aygo","d21d5da8-8585-42fd-9c1e-3fba9efd5a6f",0,"2022-11-08 22:29:38.772658"
"345","23.3",101000,"Ford Fiesta 1,0 SCTi 125 Titanium 5d","5614519","Nordjylland",2014,84980,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-scti-125-titanium-5d/5614519","Ford","Fiesta","119ac7e8-b8ae-42fb-b5f5-edcd9323c77f",0,"2022-11-08 22:29:38.772658"
"346","26.2",12000,"Toyota Aygo 1,0 VVT-i x-press x-shift 5d","5620191","",2020,134900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-press-x-shift-5d/5620191","Toyota","Aygo","d7b02f9c-dfac-4a5f-91c9-7dd2bd319913",0,"2022-11-08 22:29:38.772658"
"347","21.3",67000,"Toyota Auris 1,2 T T2 Comfort 5d","5584993","København",2016,154900,"https://bilbasen.dk/brugt/bil/toyota/auris/12-t-t2-comfort-5d/5584993","Toyota","Auris","45167abe-5117-49e1-90da-edb78a203da1",0,"2022-11-08 22:29:38.772658"
"348","26.3",62000,"Toyota Aygo 1,0 VVT-i x-sky 5d","5570191","Nordjylland",2015,75800,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-sky-5d/5570191","Toyota","Aygo","221b5417-958c-46ce-90eb-b13977b2f164",0,"2022-11-08 22:29:38.772658"
"349","23.4",28000,"Ford Fiesta 1,0 EcoBoost Titanium 5d","5616854","København",2019,164900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-titanium-5d/5616854","Ford","Fiesta",NA,0,"2022-11-08 22:29:38.772658"
"350","22.4",11000,"Ford Focus 1,0 EcoBoost mHEV ST-Line X stc. 5d","5613842","København",2021,309900,"https://bilbasen.dk/brugt/bil/ford/focus/10-ecoboost-mhev-st-line-x-stc-5d/5613842","Ford","Focus","8e92813e-44a5-4c84-b409-fac7f0eb4489",0,"2022-11-08 22:29:38.772658"
"351","22.4",25000,"Ford Fiesta 1,0 EcoBoost Vignale 5d","5630468","København",2019,179900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-vignale-5d/5630468","Ford","Fiesta","8e92813e-44a5-4c84-b409-fac7f0eb4489",0,"2022-11-08 22:29:38.772658"
"352","26.3",45000,"Toyota Aygo 1,0 VVT-i x-wave Sky 5d","5554809","Østjylland",2016,86900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-wave-sky-5d/5554809","Toyota","Aygo","4e1982d3-e0c5-4987-ad6a-f2e298b8f6e7",0,"2022-11-08 22:29:38.772658"
"353","23.3",55000,"Ford Fiesta 1,0 SCTi 125 Titanium 5d","5488873","Syd- og Sønderjylland",2017,119900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-scti-125-titanium-5d/5488873","Ford","Fiesta",NA,0,"2022-11-08 22:29:38.772658"
"354","19.6",76000,"Toyota Yaris 1,3 VVT-i T3 5d","5555974","København",2015,109800,"https://bilbasen.dk/brugt/bil/toyota/yaris/13-vvt-i-t3-5d/5555974","Toyota","Yaris","c93919f9-fea7-409e-ae31-bf5c47d9f6b5",0,"2022-11-08 22:29:38.772658"
"355","22.9",39600,"Ford Focus 1,0 EcoBoost ST-Line 5d","5599929","Nordsjælland",2019,219900,"https://bilbasen.dk/brugt/bil/ford/focus/10-ecoboost-st-line-5d/5599929","Ford","Focus","151c503c-e1c0-41f4-9662-b433be5a99bf",0,"2022-11-08 22:29:38.772658"
"356","14.7",73000,"Toyota Verso 1,8 VVT-i T3+ 7prs 5d","5538874","Syd- og Vestsjælland",2014,179500,"https://bilbasen.dk/brugt/bil/toyota/verso/18-vvt-i-t3-7prs-5d/5538874","Toyota","Verso","d5b30775-5661-4c4c-811c-73c1bfa76b25",0,"2022-11-08 22:29:38.772658"
"357","19.5",15000,"Ford Focus 1,0 EcoBoost ST-Line X aut. 5d","5613764","København",2021,304900,"https://bilbasen.dk/brugt/bil/ford/focus/10-ecoboost-st-line-x-aut-5d/5613764","Ford","Focus","b613c990-5834-471c-90ef-21d73bdeed8d",0,"2022-11-08 22:29:38.772658"
"358","20.8",92000,"Ford Focus 1,0 EcoBoost Titanium stc. 5d","5475034","Syd- og Vestsjælland",2018,169500,"https://bilbasen.dk/brugt/bil/ford/focus/10-ecoboost-titanium-stc-5d/5475034","Ford","Focus","d5b30775-5661-4c4c-811c-73c1bfa76b25",0,"2022-11-08 22:29:38.772658"
"359","16.9",89000,"Toyota Auris 1,6 T2 Premium 5d","5525924","Syd- og Vestsjælland",2015,129800,"https://bilbasen.dk/brugt/bil/toyota/auris/16-t2-premium-5d/5525924","Toyota","Auris","d21ee72c-43ea-43e1-a0b8-78b9f4d0e1d8",0,"2022-11-08 22:29:38.772658"
"360","23.3",10000,"Ford Focus 1,0 EcoBoost mHEV Titanium 5d","5570001","Østjylland",2022,289900,"https://bilbasen.dk/brugt/bil/ford/focus/10-ecoboost-mhev-titanium-5d/5570001","Ford","Focus","f1a74b93-70b6-4ae1-b818-6a48b7770cd7",0,"2022-11-08 22:29:38.772658"
"361","23.3",33000,"Ford Fiesta 1,0 EcoBoost Titanium 5d","5584805","Syd- og Vestsjælland",2018,149900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-titanium-5d/5584805","Ford","Fiesta","b71bc51d-104f-4ea7-b7d0-912d3978a917",0,"2022-11-08 22:29:38.772658"
"362","15.4",121000,"Ford S-MAX 1,5 SCTi 160 Titanium 7prs 5d","5475006","Østjylland",2016,239500,"https://bilbasen.dk/brugt/bil/ford/s-max/15-scti-160-titanium-7prs-5d/5475006","Ford","S-MAX","d5605f30-8e34-4fba-804b-8fde10a84577",0,"2022-11-08 22:29:38.772658"
"363","16.1",109000,"Ford Kuga 1,5 SCTi 150 ST-Line 5d","5515443","Syd- og Sønderjylland",2017,224900,"https://bilbasen.dk/brugt/bil/ford/kuga/15-scti-150-st-line-5d/5515443","Ford","Kuga","9a4a8190-d559-420f-abca-6cec5780ce8a",0,"2022-11-08 22:29:38.772658"
"364","21.6",9756,"Ford Puma 1,0 EcoBoost mHEV ST-Line 5d","5194062","Nordsjælland",2021,261000,"https://bilbasen.dk/brugt/bil/ford/puma/10-ecoboost-mhev-st-line-5d/5194062","Ford","Puma","7a12a154-f5bd-4b4a-8795-c51bf09679ed",0,"2022-11-08 22:29:38.772658"
"365","17.2",104000,"Ford Mondeo 1,5 SCTi 160 Titanium 5d","5601180","Østjylland",2016,159900,"https://bilbasen.dk/brugt/bil/ford/mondeo/15-scti-160-titanium-5d/5601180","Ford","Mondeo","12b88c35-4086-4536-ac96-4b94f4df75ad",0,"2022-11-08 22:29:38.772658"
"366","26.8",3500,"Ford Fiesta 1,0 EcoBoost Titanium 5d","5554690","Syd- og Vestsjælland",2020,174900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-titanium-5d/5554690","Ford","Fiesta","a3858945-2dff-4e20-af02-f64389196bdd",0,"2022-11-08 22:29:38.772658"
"367","22.9",43000,"Ford Focus 1,0 EcoBoost Titanium stc. 5d","5590954","Nordjylland",2019,234800,"https://bilbasen.dk/brugt/bil/ford/focus/10-ecoboost-titanium-stc-5d/5590954","Ford","Focus","6fdd769a-6c6f-42d9-a583-c1e3f69337ea",0,"2022-11-08 22:29:38.772658"
"368","26.3",57000,"Toyota Aygo 1,0 VVT-i x-wave Sky 5d","5599804","Syd- og Vestsjælland",2015,79900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-wave-sky-5d/5599804","Toyota","Aygo","27352a24-25a1-4e67-9ebe-c3ed3c4f9ad3",0,"2022-11-08 22:29:38.772658"
"369","15.9",90000,"Ford Kuga 1,5 SCTi 150 ST-Line 5d","5584724","Syd- og Vestsjælland",2017,234900,"https://bilbasen.dk/brugt/bil/ford/kuga/15-scti-150-st-line-5d/5584724","Ford","Kuga","60427545-3eea-40b6-99f2-08b8e33c03d1",0,"2022-11-08 22:29:38.772658"
"370","22.4",56000,"Ford Fiesta 1,0 EcoBoost ST-Line 5d","5584796","Syd- og Vestsjælland",2019,179900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-st-line-5d/5584796","Ford","Fiesta","b71bc51d-104f-4ea7-b7d0-912d3978a917",0,"2022-11-08 22:29:38.772658"
"371","20.4",35000,"Ford B-MAX 1,0 SCTi 100 Trend 5d","5613640","Syd- og Vestsjælland",2014,105000,"https://bilbasen.dk/brugt/bil/ford/b-max/10-scti-100-trend-5d/5613640","Ford","B-MAX","f2e7200e-9d48-4636-b5ee-30433f685b95",0,"2022-11-08 22:29:38.772658"
"372","26.3",160000,"Toyota Aygo 1,0 VVT-i x-play 5d","5554546","Østjylland",2016,64500,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-play-5d/5554546","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"373","26.3",143000,"Toyota Aygo 1,0 VVT-i x-touch 5d","5619891","Syd- og Sønderjylland",2015,67900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-touch-5d/5619891","Toyota","Aygo","5f9b2b12-4f58-437e-a0fc-5125ec5095c0",0,"2022-11-08 22:29:38.772658"
"374","23.3",179000,"Toyota Aygo 1,0 VVT-i T3 5d","5599620","Syd- og Sønderjylland",2013,37900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-t3-5d/5599620","Toyota","Aygo",NA,0,"2022-11-08 22:29:38.772658"
